tissue,assay,full_model,contrast,contrast_short,contrast_type,contrast_category,randomGroupCode,Timepoint,feature_id,logFC,CI.L_calculated,CI.R_calculated,degrees_of_freedom,logLik,t,AveExpr,z.std,p_value,adj_p_value,entrez_gene,gene_symbol,ensembl_gene,uniprot,refmet_name,refmet_id,kegg_id,custom_annotation,relationship_to_gene,flanking_sequence
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_40_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_40_min + group_timepointADUControl.pre_exercise,Endur.during_40_min - Control.during_40_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_40_min,OID20861,0.192215512591847,-0.215461961100752,0.599892986284446,158.270132060205,-155.54364403536,0.931102808391382,0.280885067538706,0.928410074704022,0.353194894508559,0.614082411679298,2668.0,GDNF,ENSG00000168621,P39905,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_40_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_40_min + group_timepointADUControl.pre_exercise,Endur.during_40_min - Control.during_40_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_40_min,OID20503,0.21752917159594,-0.360516513713437,0.795574856905317,166.059909913982,-191.939045786906,0.743001345912483,1.15840801297836,0.741263270750064,0.458533827087468,0.68901636583557,2247.0,FGF2,ENSG00000138685,P09038,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_40_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_40_min + group_timepointADUControl.pre_exercise,Endur.during_40_min - Control.during_40_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_40_min,OID20101,0.178861272172516,-0.424375598009962,0.782098142354994,159.919935280084,-214.046655276383,0.585569784803275,1.25300852006986,0.584341073196944,0.558990863644051,0.73680020608282,3569.0,IL6,ENSG00000136244,P05231,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_40_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_40_min + group_timepointADUControl.pre_exercise,Endur.during_40_min - Control.during_40_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_40_min,OID20106,0.0120010479519653,-0.235746680279177,0.259748776183107,164.725960486894,-25.7129155306352,0.0956501170369781,-0.216419595630721,0.095502576664818,0.923915643734171,0.964898272085216,1634.0,DCN,ENSG00000011465,P07585,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_10_min + group_timepointADUControl.pre_exercise,Endur.post_10_min - Control.post_10_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_10_min,OID20861,0.68323622559024,0.285058266621827,1.08141418455865,158.270132060205,-155.54364403536,3.38864882531583,0.280885067538706,3.3251686086988,0.0008836507861497,0.057578037561428,2668.0,GDNF,ENSG00000168621,P39905,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_10_min + group_timepointADUControl.pre_exercise,Endur.post_10_min - Control.post_10_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_10_min,OID20976,0.301787118543749,0.0789014454323654,0.524672791655132,158.328543826814,-37.9659969364675,2.67407355169913,0.978677569101056,2.64069228296428,0.0082736828351148,0.260529079496838,6376.0,CX3CL1,ENSG00000006210,P78423,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_10_min + group_timepointADUControl.pre_exercise,Endur.post_10_min - Control.post_10_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_10_min,OID20503,-0.500659577293495,-1.06654808468334,0.0652289300963537,166.059909913982,-191.939045786906,-1.74692472615816,1.15840801297836,-1.73624146491506,0.0825211483819,0.667689336558787,2247.0,FGF2,ENSG00000138685,P09038,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_10_min + group_timepointADUControl.pre_exercise,Endur.post_10_min - Control.post_10_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_10_min,OID20911,0.383223956396468,-0.209426120409808,0.975874033202743,160.356677189849,-213.034762677845,1.27703958055599,1.38402885755428,1.27180901778917,0.203440984130717,0.739140563098894,3569.0,IL6,ENSG00000136244,P05231,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_10_min + group_timepointADUControl.pre_exercise,Endur.post_10_min - Control.post_10_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_10_min,OID20650,0.190586208789417,-0.104575035076669,0.485747452655503,160.609765759998,-74.2319885689705,1.27511180713605,0.381278987133435,1.26995193187046,0.204101752909085,0.739140563098894,7422.0,VEGFA,ENSG00000112715,P15692,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_10_min + group_timepointADUControl.pre_exercise,Endur.post_10_min - Control.post_10_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_10_min,OID20718,-0.478037160683802,-1.25582365695174,0.299749335584138,170.291349210218,-250.309834876715,-1.21363938198319,1.0739241342672,-1.2090512027755,0.226643174663744,0.746868322089593,3303.0,HSPA1A,ENSG00000204389,P0DMV8,,,,,,
